time,open,high,low,close,volume
2026-04-06 19:30:00,4650.2,4653.88,4650.01,4651.48,930
2026-04-06 19:35:00,4651.48,4653.24,4650.68,4650.94,842
2026-04-06 19:40:00,4650.98,4652.28,4648.63,4651.79,1077
2026-04-06 19:45:00,4651.79,4655.68,4651.63,4655.63,1219
2026-04-06 19:50:00,4655.63,4656.38,4653.82,4654.29,1197
2026-04-06 19:55:00,4654.55,4658.14,4653.92,4655.44,1328
2026-04-06 20:00:00,4655.48,4657.26,4652.87,4655.44,933
2026-04-06 20:05:00,4655.42,4655.43,4652.32,4653.19,428
2026-04-06 20:10:00,4653.19,4657.35,4653.19,4657.1,596
2026-04-06 20:15:00,4657.1,4657.74,4656.14,4656.64,489
2026-04-06 20:20:00,4656.65,4658.1,4655.49,4656.35,518
2026-04-06 20:25:00,4656.35,4657.51,4655.72,4655.96,446
2026-04-06 20:30:00,4656.08,4658.39,4656.08,4656.92,436
2026-04-06 20:35:00,4656.92,4657.01,4652.09,4652.43,651
2026-04-06 20:40:00,4652.44,4653.77,4651.19,4653.22,858
2026-04-06 20:45:00,4653.21,4654.54,4650.12,4650.4,815
2026-04-06 20:50:00,4650.4,4652.21,4649.58,4652.15,681
2026-04-06 20:55:00,4652.15,4652.18,4648.36,4649.49,756
2026-04-06 22:00:00,4651.24,4666.44,4649.7,4661.97,1709
2026-04-06 22:05:00,4661.88,4667.93,4661.52,4667.36,1167
2026-04-06 22:10:00,4667.4,4667.85,4663.87,4663.9,971
2026-04-06 22:15:00,4663.91,4666.49,4662.08,4664.76,1084
2026-04-06 22:20:00,4664.76,4665.57,4659.24,4661.07,1157
2026-04-06 22:25:00,4661.24,4663.01,4660.68,4662.26,807
2026-04-06 22:30:00,4662.27,4663.11,4659.12,4660.13,837
2026-04-06 22:35:00,4660.13,4661.7,4659.1,4660.58,670
2026-04-06 22:40:00,4660.59,4661.67,4659.29,4659.29,613
2026-04-06 22:45:00,4659.27,4662.28,4658.34,4661.24,605
2026-04-06 22:50:00,4661.27,4661.88,4657.37,4657.81,874
2026-04-06 22:55:00,4657.81,4658.45,4656.83,4658.43,529
2026-04-06 23:00:00,4658.5,4659.5,4657.12,4659.5,667
2026-04-06 23:05:00,4659.51,4661.17,4658.62,4660.25,857
2026-04-06 23:10:00,4660.25,4660.79,4659.29,4660.15,541
2026-04-06 23:15:00,4660.14,4660.68,4657.96,4658.39,624
2026-04-06 23:20:00,4658.39,4658.62,4653.36,4653.73,867
2026-04-06 23:25:00,4653.7,4655.64,4653.43,4654.56,569
2026-04-06 23:30:00,4654.62,4655.23,4653.81,4653.82,456
2026-04-06 23:35:00,4653.82,4655.41,4651.49,4655.06,808
2026-04-06 23:40:00,4655.04,4656.27,4652.47,4655.12,679
2026-04-06 23:45:00,4655.13,4657.26,4654.28,4656.31,841
2026-04-06 23:50:00,4656.31,4659.89,4655.11,4659.76,980
2026-04-06 23:55:00,4659.75,4660.34,4657.66,4658.87,774
2026-04-07 00:00:00,4658.88,4658.97,4649.17,4655.06,1854
2026-04-07 00:05:00,4655.06,4655.73,4650.71,4653.86,1385
2026-04-07 00:10:00,4653.84,4660.61,4652.85,4657.61,1605
2026-04-07 00:15:00,4657.59,4660.82,4657.56,4658.52,1555
2026-04-07 00:20:00,4658.52,4659.7,4656.4,4659.01,1387
2026-04-07 00:25:00,4659.04,4660.52,4657.69,4659.14,1017
2026-04-07 00:30:00,4659.14,4660.83,4657.54,4660.61,1107
2026-04-07 00:35:00,4660.64,4661.01,4659.65,4660.19,1104
2026-04-07 00:40:00,4660.18,4660.99,4658.99,4660.69,976
2026-04-07 00:45:00,4660.68,4661.37,4658.16,4658.63,1138
2026-04-07 00:50:00,4658.87,4659.26,4655.46,4657.35,1078
2026-04-07 00:55:00,4657.42,4657.8,4654.46,4654.91,1089
2026-04-07 01:00:00,4654.91,4661.89,4628.15,4661.55,2574
2026-04-07 01:05:00,4661.55,4664.34,4638.15,4644.33,2376
2026-04-07 01:10:00,4644.12,4645.93,4629.26,4640.62,2550
2026-04-07 01:15:00,4640.61,4651.28,4637.71,4651.14,2319
2026-04-07 01:20:00,4651.1,4657.56,4649.16,4650.03,2267
2026-04-07 01:25:00,4650.11,4655.17,4645.96,4654.82,2060
2026-04-07 01:30:00,4654.84,4662.47,4650.7,4657.71,2221
2026-04-07 01:35:00,4657.79,4659.49,4628.98,4639.25,2461
2026-04-07 01:40:00,4639.44,4647.31,4635.17,4641.66,2275
2026-04-07 01:45:00,4641.61,4647.31,4633.97,4634.29,2268
2026-04-07 01:50:00,4634.31,4636.53,4620.08,4627.3,2531
2026-04-07 01:55:00,4627.3,4627.56,4616.43,4626.91,2373
2026-04-07 02:00:00,4626.94,4632.28,4623.74,4628.07,2183
2026-04-07 02:05:00,4628.23,4631.93,4619.84,4631.31,2146
2026-04-07 02:10:00,4631.24,4634.29,4623.84,4626.57,2041
2026-04-07 02:15:00,4626.54,4631.74,4622.83,4630.82,1560
2026-04-07 02:20:00,4630.82,4631.92,4626.78,4630.3,1440
2026-04-07 02:25:00,4630.3,4635.19,4629.11,4634.63,1221
2026-04-07 02:30:00,4634.62,4640.44,4633.83,4637.92,1787
2026-04-07 02:35:00,4637.96,4643.01,4635.46,4642.28,1634
2026-04-07 02:40:00,4642.29,4646.9,4641.11,4646.3,1663
2026-04-07 02:45:00,4646.3,4653.97,4645.33,4651.41,1945
2026-04-07 02:50:00,4651.35,4653.6,4649.79,4650.72,1831
2026-04-07 02:55:00,4650.74,4650.84,4647.38,4650.5,1764
2026-04-07 03:00:00,4650.5,4654.08,4647.87,4648.38,1863
2026-04-07 03:05:00,4648.36,4648.36,4641.58,4646.24,1806
2026-04-07 03:10:00,4646.2,4647.94,4642.92,4645.05,1708
2026-04-07 03:15:00,4645.07,4647.74,4641.14,4641.66,1799
2026-04-07 03:20:00,4641.62,4644.57,4639.61,4642.15,1725
2026-04-07 03:25:00,4642.15,4644.39,4639.65,4642.58,1686
2026-04-07 03:30:00,4642.61,4648.16,4642.07,4645.95,1198
2026-04-07 03:35:00,4645.95,4646.41,4643.12,4645.49,1037
2026-04-07 03:40:00,4645.49,4648.28,4643.98,4648.09,939
2026-04-07 03:45:00,4648.09,4649.57,4647.44,4647.75,1003
2026-04-07 03:50:00,4647.75,4649.65,4647.34,4648.07,830
2026-04-07 03:55:00,4648.06,4651.19,4647.76,4649.67,965
2026-04-07 04:00:00,4649.71,4651.39,4648.57,4649.53,1213
2026-04-07 04:05:00,4649.56,4649.64,4647.79,4648.66,1084
2026-04-07 04:10:00,4648.67,4649.58,4645.64,4646.14,1105
2026-04-07 04:15:00,4646.14,4649.45,4645.74,4649.28,1199
2026-04-07 04:20:00,4649.27,4649.7,4647.82,4649.65,930
2026-04-07 04:25:00,4649.64,4651.25,4649.15,4650.21,1049
2026-04-07 04:30:00,4650.17,4658.78,4649.68,4658.78,1496
2026-04-07 04:35:00,4658.79,4660.79,4657.42,4658.57,1245
2026-04-07 04:40:00,4658.57,4663.72,4658.48,4662.36,1377
2026-04-07 04:45:00,4662.37,4663.53,4660.38,4661.53,947
2026-04-07 04:50:00,4661.49,4663.69,4661.17,4662.21,879
2026-04-07 04:55:00,4662.2,4663.06,4659.3,4659.7,865
2026-04-07 05:00:00,4659.98,4661.51,4655.88,4656.98,1194
2026-04-07 05:05:00,4656.97,4658.34,4654.71,4655.65,904
2026-04-07 05:10:00,4655.46,4656.54,4654.26,4655.74,958
2026-04-07 05:15:00,4655.74,4658.0,4653.94,4654.68,991
2026-04-07 05:20:00,4654.62,4654.68,4647.34,4647.36,1156
2026-04-07 05:25:00,4647.36,4647.67,4630.52,4632.86,2155
2026-04-07 05:30:00,4632.58,4638.98,4623.35,4631.8,2510
2026-04-07 05:35:00,4631.81,4641.45,4629.99,4639.34,2036
2026-04-07 05:40:00,4639.39,4640.94,4630.4,4631.27,2168
2026-04-07 05:45:00,4631.27,4638.25,4629.32,4635.71,1875
2026-04-07 05:50:00,4635.67,4640.98,4635.66,4639.06,1770
2026-04-07 05:55:00,4639.06,4646.46,4638.43,4642.93,1918
2026-04-07 06:00:00,4642.94,4646.0,4638.14,4645.59,2098
2026-04-07 06:05:00,4645.55,4646.47,4642.39,4644.11,1850
2026-04-07 06:10:00,4644.11,4648.01,4642.23,4647.13,1911
2026-04-07 06:15:00,4647.15,4649.1,4641.88,4643.06,1796
2026-04-07 06:20:00,4643.06,4643.85,4637.98,4642.47,1952
2026-04-07 06:25:00,4642.47,4644.86,4639.42,4641.0,1903
2026-04-07 06:30:00,4640.97,4646.18,4640.97,4643.98,2043
2026-04-07 06:35:00,4643.83,4647.46,4642.7,4645.97,1881
2026-04-07 06:40:00,4645.97,4653.79,4643.51,4652.47,1604
2026-04-07 06:45:00,4652.46,4652.8,4648.57,4650.95,1708
2026-04-07 06:50:00,4650.95,4655.61,4650.44,4653.66,1500
2026-04-07 06:55:00,4653.66,4656.59,4652.86,4653.51,1564
2026-04-07 07:00:00,4653.51,4655.36,4650.2,4652.07,2028
2026-04-07 07:05:00,4652.07,4656.05,4649.55,4654.16,1778
2026-04-07 07:10:00,4654.17,4657.0,4649.21,4651.68,1585
2026-04-07 07:15:00,4651.73,4653.97,4648.84,4651.89,1477
2026-04-07 07:20:00,4651.88,4653.81,4645.84,4648.39,1504
2026-04-07 07:25:00,4648.45,4649.16,4638.91,4639.64,1743
2026-04-07 07:30:00,4639.88,4644.0,4636.69,4642.97,1749
2026-04-07 07:35:00,4642.9,4646.5,4642.82,4646.14,1283
2026-04-07 07:40:00,4646.11,4646.11,4640.38,4643.74,1166
2026-04-07 07:45:00,4643.81,4643.89,4641.64,4643.13,1065
2026-04-07 07:50:00,4643.14,4644.78,4639.05,4639.65,1443
2026-04-07 07:55:00,4639.52,4647.19,4638.87,4646.11,1175
2026-04-07 08:00:00,4646.07,4660.04,4644.29,4650.36,2280
2026-04-07 08:05:00,4650.37,4653.55,4648.58,4651.61,2006
2026-04-07 08:10:00,4651.59,4665.38,4650.75,4663.53,2275
2026-04-07 08:15:00,4663.49,4664.37,4657.24,4661.62,2173
2026-04-07 08:20:00,4661.62,4690.84,4660.14,4684.4,2555
2026-04-07 08:25:00,4684.39,4687.39,4677.67,4678.42,2176
2026-04-07 08:30:00,4678.51,4686.91,4676.76,4685.02,2184
2026-04-07 08:35:00,4685.01,4687.49,4681.2,4681.85,1961
2026-04-07 08:40:00,4681.84,4683.91,4679.25,4683.16,1588
2026-04-07 08:45:00,4683.08,4687.57,4679.26,4682.03,1668
2026-04-07 08:50:00,4682.11,4685.28,4680.32,4684.67,1437
2026-04-07 08:55:00,4684.68,4686.87,4680.93,4682.94,1573
2026-04-07 09:00:00,4682.94,4688.16,4682.36,4683.18,1486
2026-04-07 09:05:00,4683.15,4686.65,4680.99,4686.11,1404
2026-04-07 09:10:00,4686.14,4693.65,4684.98,4685.41,1715
2026-04-07 09:15:00,4685.44,4693.85,4682.86,4690.22,1668
2026-04-07 09:20:00,4690.22,4694.34,4689.55,4694.01,1615
2026-04-07 09:25:00,4694.02,4694.46,4685.6,4686.72,1835
2026-04-07 09:30:00,4686.72,4686.91,4680.07,4683.03,1929
2026-04-07 09:35:00,4683.05,4684.25,4674.77,4676.89,1844
2026-04-07 09:40:00,4676.89,4676.89,4665.89,4667.17,1948
2026-04-07 09:45:00,4667.17,4667.55,4659.0,4666.87,2096
2026-04-07 09:50:00,4666.86,4671.51,4663.08,4670.37,1578
2026-04-07 09:55:00,4670.39,4675.95,4670.39,4671.01,1291
2026-04-07 10:00:00,4671.01,4675.84,4667.17,4674.99,1518
2026-04-07 10:05:00,4674.99,4680.03,4662.82,4674.91,1533
2026-04-07 10:10:00,4674.92,4679.15,4672.16,4677.02,2310
2026-04-07 10:15:00,4677.04,4680.69,4674.31,4677.29,1675
2026-04-07 10:20:00,4677.38,4678.63,4669.84,4672.31,1747
2026-04-07 10:25:00,4672.31,4674.51,4658.12,4668.18,2381
2026-04-07 10:30:00,4668.19,4671.99,4666.37,4667.33,1695
2026-04-07 10:35:00,4667.35,4670.39,4662.2,4663.48,1661
2026-04-07 10:40:00,4663.47,4666.66,4655.85,4662.35,1833
2026-04-07 10:45:00,4662.34,4662.51,4649.59,4650.44,2273
2026-04-07 10:50:00,4650.39,4658.74,4650.3,4655.94,2115
2026-04-07 10:55:00,4655.94,4657.76,4649.36,4652.09,1806
2026-04-07 11:00:00,4652.09,4655.4,4646.36,4654.38,1978
2026-04-07 11:05:00,4654.33,4656.29,4646.88,4651.4,1822
2026-04-07 11:10:00,4651.37,4651.37,4629.04,4635.68,2087
2026-04-07 11:15:00,4635.68,4642.23,4633.19,4639.85,2045
2026-04-07 11:20:00,4639.83,4646.84,4638.1,4645.02,1676
2026-04-07 11:25:00,4645.02,4652.02,4644.74,4647.98,1686
2026-04-07 11:30:00,4647.94,4652.38,4647.27,4649.73,1611
2026-04-07 11:35:00,4649.71,4657.96,4647.39,4654.7,1704
2026-04-07 11:40:00,4654.7,4663.3,4652.9,4663.19,1744
2026-04-07 11:45:00,4663.3,4664.17,4656.27,4660.54,1582
2026-04-07 11:50:00,4660.5,4661.4,4657.9,4658.68,1248
2026-04-07 11:55:00,4658.68,4661.94,4658.13,4659.82,1167
2026-04-07 12:00:00,4659.86,4661.77,4655.56,4657.93,1458
2026-04-07 12:05:00,4658.0,4664.7,4651.49,4656.13,2148
2026-04-07 12:10:00,4656.14,4656.97,4652.12,4654.84,1984
2026-04-07 12:15:00,4654.92,4663.26,4651.37,4658.53,2111
2026-04-07 12:20:00,4658.36,4670.95,4657.28,4666.89,2116
2026-04-07 12:25:00,4666.92,4668.44,4664.51,4666.03,1324
2026-04-07 12:30:00,4666.03,4667.52,4660.38,4661.18,1398
2026-04-07 12:35:00,4661.18,4664.72,4658.41,4663.31,1520
2026-04-07 12:40:00,4663.31,4665.03,4656.18,4656.78,1438
2026-04-07 12:45:00,4656.78,4656.95,4647.6,4648.74,1678
2026-04-07 12:50:00,4648.85,4656.15,4647.07,4654.53,1821
2026-04-07 12:55:00,4654.53,4662.44,4651.25,4651.61,2043
2026-04-07 13:00:00,4651.64,4657.72,4648.31,4655.64,2405
2026-04-07 13:05:00,4655.64,4659.91,4652.83,4655.78,2072
2026-04-07 13:10:00,4655.78,4657.12,4651.21,4656.74,2011
2026-04-07 13:15:00,4656.73,4657.44,4650.5,4650.98,1915
2026-04-07 13:20:00,4650.98,4659.76,4650.7,4659.43,1859
2026-04-07 13:25:00,4659.28,4663.02,4657.06,4658.14,1896
2026-04-07 13:30:00,4658.28,4663.14,4647.29,4648.01,2560
2026-04-07 13:35:00,4648.02,4651.77,4644.69,4647.64,2607
2026-04-07 13:40:00,4647.59,4651.74,4635.67,4639.77,2586
2026-04-07 13:45:00,4639.73,4647.93,4637.37,4647.34,2403
2026-04-07 13:50:00,4647.35,4652.75,4644.28,4652.41,2365
2026-04-07 13:55:00,4652.38,4653.95,4643.1,4644.17,2415
2026-04-07 14:00:00,4644.08,4645.46,4622.7,4624.55,2676
2026-04-07 14:05:00,4624.52,4627.41,4607.62,4612.11,2737
2026-04-07 14:10:00,4612.35,4625.71,4612.2,4622.08,2574
2026-04-07 14:15:00,4621.96,4624.34,4609.95,4615.79,2627
2026-04-07 14:20:00,4615.78,4645.29,4615.77,4642.16,2615
2026-04-07 14:25:00,4642.13,4649.55,4640.38,4645.42,2493
2026-04-07 14:30:00,4645.43,4655.42,4642.73,4653.32,2457
2026-04-07 14:35:00,4653.31,4661.56,4651.91,4654.91,2454
2026-04-07 14:40:00,4654.93,4655.99,4646.89,4647.25,2192
2026-04-07 14:45:00,4647.18,4656.98,4646.71,4648.93,2408
2026-04-07 14:50:00,4648.94,4649.4,4639.86,4639.9,2184
2026-04-07 14:55:00,4639.93,4641.28,4630.17,4633.3,2311
2026-04-07 15:00:00,4633.3,4636.5,4627.89,4628.13,2476
2026-04-07 15:05:00,4628.15,4633.8,4625.06,4633.8,2348
2026-04-07 15:10:00,4633.9,4643.34,4631.66,4643.22,2283
2026-04-07 15:15:00,4643.23,4652.49,4640.88,4650.22,2540
2026-04-07 15:20:00,4650.22,4652.96,4645.52,4645.83,2084
2026-04-07 15:25:00,4645.83,4653.34,4645.79,4653.13,2184
2026-04-07 15:30:00,4653.12,4656.74,4643.5,4646.59,2231
2026-04-07 15:35:00,4646.51,4650.77,4643.31,4644.19,2144
2026-04-07 15:40:00,4644.21,4648.68,4640.77,4645.87,1845
2026-04-07 15:45:00,4645.8,4652.41,4645.36,4651.5,1701
2026-04-07 15:50:00,4651.5,4654.15,4648.57,4653.84,1758
2026-04-07 15:55:00,4653.74,4659.57,4651.02,4655.62,2185
2026-04-07 16:00:00,4655.63,4668.64,4653.02,4662.61,2455
2026-04-07 16:05:00,4662.6,4662.77,4653.44,4653.85,2280
2026-04-07 16:10:00,4653.88,4660.44,4652.65,4658.85,1999
2026-04-07 16:15:00,4658.84,4660.13,4656.02,4657.72,1863
2026-04-07 16:20:00,4657.69,4667.72,4654.51,4657.56,2083
2026-04-07 16:25:00,4657.87,4663.53,4656.53,4662.98,2297
2026-04-07 16:30:00,4662.85,4664.17,4656.11,4659.68,1926
2026-04-07 16:35:00,4659.69,4661.24,4656.74,4657.89,1573
2026-04-07 16:40:00,4657.89,4661.15,4656.11,4661.11,1584
2026-04-07 16:45:00,4661.11,4662.95,4658.38,4658.4,1751
2026-04-07 16:50:00,4658.4,4662.4,4657.36,4660.25,1687
2026-04-07 16:55:00,4660.2,4660.2,4656.46,4657.1,1403
2026-04-07 17:00:00,4657.18,4666.28,4656.62,4665.87,1846
2026-04-07 17:05:00,4665.82,4673.14,4664.42,4667.4,2060
2026-04-07 17:10:00,4667.4,4668.43,4665.26,4668.08,1558
2026-04-07 17:15:00,4667.84,4668.01,4655.33,4656.52,1898
2026-04-07 17:20:00,4656.52,4659.04,4653.98,4658.51,1767
2026-04-07 17:25:00,4658.51,4660.86,4655.88,4660.26,1515
2026-04-07 17:30:00,4661.82,4672.63,4661.55,4672.16,2021
2026-04-07 17:35:00,4672.16,4686.53,4672.0,4679.27,2439
2026-04-07 17:40:00,4679.24,4681.48,4671.62,4672.39,1999
2026-04-07 17:45:00,4672.35,4678.34,4671.31,4678.05,1724
2026-04-07 17:50:00,4678.05,4680.2,4676.48,4676.71,1609
2026-04-07 17:55:00,4676.72,4678.85,4675.05,4675.87,1528
2026-04-07 18:00:00,4675.86,4680.89,4675.75,4678.21,1731
2026-04-07 18:05:00,4678.26,4679.84,4676.2,4678.67,1762
2026-04-07 18:10:00,4678.66,4684.62,4677.4,4684.02,1619
2026-04-07 18:15:00,4684.01,4686.04,4680.55,4684.77,1713
2026-04-07 18:20:00,4684.78,4686.02,4677.08,4678.19,1793
2026-04-07 18:25:00,4678.13,4681.52,4677.22,4680.54,1561
2026-04-07 18:30:00,4680.62,4686.3,4680.61,4683.27,1756
2026-04-07 18:35:00,4683.27,4684.03,4679.45,4679.92,1494
2026-04-07 18:40:00,4679.92,4681.01,4677.55,4679.83,1515
2026-04-07 18:45:00,4679.78,4680.16,4672.26,4674.41,1632
2026-04-07 18:50:00,4674.41,4674.41,4664.57,4665.05,1919
2026-04-07 18:55:00,4665.05,4665.05,4657.52,4662.19,2152
2026-04-07 19:00:00,4662.39,4666.84,4660.95,4665.36,2147
2026-04-07 19:05:00,4665.36,4668.56,4660.76,4662.21,2158
2026-04-07 19:10:00,4662.24,4668.72,4662.16,4667.85,2088
2026-04-07 19:15:00,4667.85,4691.71,4666.82,4690.17,2625
2026-04-07 19:20:00,4690.01,4702.67,4685.58,4689.66,2661
2026-04-07 19:25:00,4689.64,4691.7,4686.28,4687.68,2345
2026-04-07 19:30:00,4687.67,4688.59,4683.05,4686.3,2174
2026-04-07 19:35:00,4686.25,4691.43,4682.62,4685.94,1903
2026-04-07 19:40:00,4685.96,4690.9,4681.96,4687.3,1947
2026-04-07 19:45:00,4687.25,4718.62,4685.9,4705.91,2752
2026-04-07 19:50:00,4706.06,4712.14,4695.25,4700.01,2600
2026-04-07 19:55:00,4699.89,4702.07,4696.82,4700.82,2267
2026-04-07 20:00:00,4700.87,4710.91,4697.4,4705.8,2044
2026-04-07 20:05:00,4705.82,4708.82,4697.57,4707.55,1851
2026-04-07 20:10:00,4707.56,4710.34,4705.34,4708.42,1469
2026-04-07 20:15:00,4708.52,4713.08,4705.74,4708.22,1610
2026-04-07 20:20:00,4708.06,4708.92,4704.13,4707.67,1130
2026-04-07 20:25:00,4707.67,4712.71,4704.27,4710.33,1409
2026-04-07 20:30:00,4710.78,4715.39,4709.26,4710.54,1342
2026-04-07 20:35:00,4710.53,4715.32,4703.47,4708.11,1636
2026-04-07 20:40:00,4708.11,4716.91,4707.24,4708.16,1849
2026-04-07 20:45:00,4708.17,4713.01,4707.62,4712.32,1324
2026-04-07 20:50:00,4712.33,4712.33,4707.85,4708.66,1384
2026-04-07 20:55:00,4708.65,4713.73,4704.42,4705.11,1487
2026-04-07 22:00:00,4722.7,4747.78,4720.36,4744.43,2334
2026-04-07 22:05:00,4744.54,4752.06,4741.9,4744.48,2042
2026-04-07 22:10:00,4744.47,4744.97,4731.31,4732.12,1801
2026-04-07 22:15:00,4732.13,4734.05,4725.87,4730.46,1590
2026-04-07 22:20:00,4730.54,4731.56,4726.32,4728.19,1314
2026-04-07 22:25:00,4728.23,4736.21,4727.26,4735.49,1274
2026-04-07 22:30:00,4735.55,4763.94,4713.18,4761.02,2299
2026-04-07 22:35:00,4761.01,4779.57,4752.62,4775.08,2682
2026-04-07 22:40:00,4775.09,4779.6,4770.07,4770.1,2462
2026-04-07 22:45:00,4769.95,4773.98,4761.8,4772.24,2395
2026-04-07 22:50:00,4772.23,4801.27,4770.66,4793.97,2462
2026-04-07 22:55:00,4793.65,4819.53,4793.39,4818.24,2669
2026-04-07 23:00:00,4818.26,4824.72,4801.99,4811.42,2614
2026-04-07 23:05:00,4811.45,4817.93,4806.23,4814.95,2421
2026-04-07 23:10:00,4814.89,4822.09,4806.68,4818.28,2343
2026-04-07 23:15:00,4818.36,4824.69,4810.38,4824.38,2100
2026-04-07 23:20:00,4824.46,4829.0,4817.99,4818.56,2309
2026-04-07 23:25:00,4818.65,4819.57,4807.66,4814.73,2254
2026-04-07 23:30:00,4814.72,4817.4,4807.84,4808.69,2219
2026-04-07 23:35:00,4808.66,4815.2,4804.12,4810.24,2275
2026-04-07 23:40:00,4810.62,4813.26,4808.22,4813.02,1872
2026-04-07 23:45:00,4813.03,4816.76,4810.79,4812.18,1870
2026-04-07 23:50:00,4812.16,4824.27,4810.39,4818.75,1932
2026-04-07 23:55:00,4818.74,4836.32,4814.95,4833.47,2112
2026-04-08 00:00:00,4833.47,4852.39,4830.68,4845.95,2649
2026-04-08 00:05:00,4845.91,4857.47,4837.13,4839.44,2647
2026-04-08 00:10:00,4839.47,4843.79,4831.13,4835.04,2373
2026-04-08 00:15:00,4835.05,4838.91,4829.61,4833.16,2349
2026-04-08 00:20:00,4833.11,4834.25,4827.06,4827.95,2239
2026-04-08 00:25:00,4828.05,4828.81,4819.03,4822.81,2268
2026-04-08 00:30:00,4822.78,4824.67,4814.5,4815.99,2124
2026-04-08 00:35:00,4815.84,4822.83,4812.15,4820.91,2107
2026-04-08 00:40:00,4820.92,4822.65,4812.03,4813.76,1892
2026-04-08 00:45:00,4813.78,4816.29,4808.83,4815.28,2003
2026-04-08 00:50:00,4815.3,4826.4,4815.3,4821.94,1829
2026-04-08 00:55:00,4821.89,4823.74,4810.38,4817.81,2060
2026-04-08 01:00:00,4817.87,4825.35,4806.28,4806.91,2695
2026-04-08 01:05:00,4806.9,4819.68,4806.9,4818.87,2350
2026-04-08 01:10:00,4818.59,4822.69,4815.53,4820.11,2281
2026-04-08 01:15:00,4820.11,4822.11,4800.63,4803.07,2373
2026-04-08 01:20:00,4802.96,4808.02,4793.87,4801.59,2626
2026-04-08 01:25:00,4801.53,4804.87,4792.24,4794.09,2324
2026-04-08 01:30:00,4793.9,4799.65,4788.4,4799.47,2472
2026-04-08 01:35:00,4799.44,4804.31,4798.17,4798.8,2197
2026-04-08 01:40:00,4798.53,4803.2,4796.73,4800.18,2019
2026-04-08 01:45:00,4800.21,4808.01,4798.54,4807.97,1885
2026-04-08 01:50:00,4807.97,4814.31,4807.7,4809.58,1868
2026-04-08 01:55:00,4809.6,4812.13,4807.29,4810.26,1703
2026-04-08 02:00:00,4810.2,4825.14,4810.11,4817.3,2047
2026-04-08 02:05:00,4817.3,4819.04,4815.63,4816.58,1572
2026-04-08 02:10:00,4816.59,4819.45,4813.78,4814.11,1657
2026-04-08 02:15:00,4814.1,4814.1,4811.55,4812.55,1169
2026-04-08 02:20:00,4812.56,4813.79,4809.98,4810.01,1130
2026-04-08 02:25:00,4810.01,4813.37,4807.95,4811.66,1344
2026-04-08 02:30:00,4811.69,4816.08,4809.95,4814.94,1850
2026-04-08 02:35:00,4814.93,4820.74,4812.48,4813.73,1753
2026-04-08 02:40:00,4813.81,4814.42,4806.2,4806.74,1586
2026-04-08 02:45:00,4806.67,4808.81,4804.65,4806.21,1372
2026-04-08 02:50:00,4806.16,4809.17,4802.89,4804.1,1587
2026-04-08 02:55:00,4803.88,4804.28,4798.73,4804.02,1716
2026-04-08 03:00:00,4804.02,4805.92,4803.1,4803.59,1638
2026-04-08 03:05:00,4803.58,4803.88,4800.54,4802.42,1504
2026-04-08 03:10:00,4802.43,4802.93,4797.97,4798.88,1520
2026-04-08 03:15:00,4798.87,4799.83,4796.52,4797.9,1434
2026-04-08 03:20:00,4797.9,4801.81,4797.0,4800.34,1418
2026-04-08 03:25:00,4800.34,4805.29,4799.21,4803.19,1491
2026-04-08 03:30:00,4803.14,4803.72,4795.15,4800.36,1331
2026-04-08 03:35:00,4800.35,4801.69,4797.0,4797.61,950
2026-04-08 03:40:00,4797.61,4805.02,4797.58,4800.45,1265
2026-04-08 03:45:00,4800.48,4801.32,4798.34,4798.87,1175
2026-04-08 03:50:00,4798.86,4804.46,4798.48,4800.24,1105
2026-04-08 03:55:00,4800.24,4801.86,4796.51,4797.54,1200
2026-04-08 04:00:00,4797.58,4801.42,4796.95,4797.69,1246
2026-04-08 04:05:00,4797.68,4798.99,4793.65,4794.49,1112
2026-04-08 04:10:00,4794.49,4798.04,4794.27,4797.42,1326
2026-04-08 04:15:00,4797.42,4797.97,4791.91,4794.71,1351
2026-04-08 04:20:00,4794.75,4794.85,4790.26,4791.14,1145
2026-04-08 04:25:00,4791.14,4803.96,4790.81,4802.28,1518
2026-04-08 04:30:00,4802.12,4804.74,4800.84,4801.19,1234
2026-04-08 04:35:00,4801.19,4805.31,4800.76,4804.27,1022
2026-04-08 04:40:00,4804.27,4806.57,4802.34,4802.74,994
2026-04-08 04:45:00,4802.74,4803.93,4797.85,4798.65,1123
2026-04-08 04:50:00,4798.66,4802.26,4797.99,4800.36,1101
2026-04-08 04:55:00,4800.36,4803.88,4799.05,4803.71,1159
2026-04-08 05:00:00,4803.64,4806.76,4800.45,4806.03,1376
2026-04-08 05:05:00,4806.03,4810.26,4805.64,4808.32,1301
2026-04-08 05:10:00,4808.32,4810.59,4805.58,4809.4,1324
2026-04-08 05:15:00,4809.4,4810.37,4806.66,4809.72,1174
2026-04-08 05:20:00,4809.75,4812.2,4808.35,4811.16,1284
2026-04-08 05:25:00,4811.17,4816.49,4810.5,4815.73,1496
2026-04-08 05:30:00,4815.71,4823.24,4813.76,4821.94,2094
2026-04-08 05:35:00,4821.94,4822.66,4817.23,4820.15,1711
2026-04-08 05:40:00,4820.1,4825.21,4820.08,4822.5,1488
2026-04-08 05:45:00,4822.46,4831.7,4820.9,4831.6,1740
2026-04-08 05:50:00,4831.6,4843.81,4831.25,4836.64,2097
